text,label,source_url
Topps,PERSON,https://en.wikipedia.org/wiki/Premier_League
Match Attax,PERSON,https://en.wikipedia.org/wiki/Premier_League
UK,GPE,https://en.wikipedia.org/wiki/Premier_League
October 2018,DATE,https://en.wikipedia.org/wiki/Premier_League
Cadbury,ORG,https://en.wikipedia.org/wiki/Premier_League
the Premier League,ORG,https://en.wikipedia.org/wiki/Premier_League
2017,DATE,https://en.wikipedia.org/wiki/Premier_League
the 2017–18 season,DATE,https://en.wikipedia.org/wiki/Premier_League
Coca-Cola Zero Sugar,ORG,https://en.wikipedia.org/wiki/Premier_League
the 2020–21 season,DATE,https://en.wikipedia.org/wiki/Premier_League
Castrol,ORG,https://en.wikipedia.org/wiki/Premier_League
The Premier League,ORG,https://en.wikipedia.org/wiki/Premier_League
2013–14,DATE,https://en.wikipedia.org/wiki/Premier_League
Premier League,ORG,https://en.wikipedia.org/wiki/Premier_League
2010,DATE,https://en.wikipedia.org/wiki/Premier_League
the Premier League,ORG,https://en.wikipedia.org/wiki/Premier_League
the International Trade,ORG,https://en.wikipedia.org/wiki/Premier_League
English,NORP,https://en.wikipedia.org/wiki/Premier_League
the United Kingdom's,GPE,https://en.wikipedia.org/wiki/Premier_League
The Premier League,ORG,https://en.wikipedia.org/wiki/Premier_League
Deloitte,ORG,https://en.wikipedia.org/wiki/Premier_League
Premier League,ORG,https://en.wikipedia.org/wiki/Premier_League
the end of the 2013–14 season,DATE,https://en.wikipedia.org/wiki/Premier_League
2019,DATE,https://en.wikipedia.org/wiki/Premier_League
December 2012,DATE,https://en.wikipedia.org/wiki/Premier_League
each season,DATE,https://en.wikipedia.org/wiki/Premier_League
the 2016–17 season,DATE,https://en.wikipedia.org/wiki/Premier_League
UK,GPE,https://en.wikipedia.org/wiki/Premier_League
UK,GPE,https://en.wikipedia.org/wiki/Premier_League
Burnley,ORG,https://en.wikipedia.org/wiki/Premier_League
May 2017,DATE,https://en.wikipedia.org/wiki/Premier_League
the Football League,ORG,https://en.wikipedia.org/wiki/Premier_League
Football League,ORG,https://en.wikipedia.org/wiki/Premier_League
2023–24,DATE,https://en.wikipedia.org/wiki/Premier_League
season,DATE,https://en.wikipedia.org/wiki/Premier_League
Premier League,ORG,https://en.wikipedia.org/wiki/Premier_League
Premier League,ORG,https://en.wikipedia.org/wiki/Premier_League
Championship,ORG,https://en.wikipedia.org/wiki/Premier_League
the 2013–14 season,DATE,https://en.wikipedia.org/wiki/Premier_League
the Premier League,ORG,https://en.wikipedia.org/wiki/Premier_League
United Kingdom,GPE,https://en.wikipedia.org/wiki/Premier_League
Ireland,GPE,https://en.wikipedia.org/wiki/Premier_League
the Premier League,ORG,https://en.wikipedia.org/wiki/Premier_League
Sky,ORG,https://en.wikipedia.org/wiki/Premier_League
1992,DATE,https://en.wikipedia.org/wiki/Premier_League
UK,GPE,https://en.wikipedia.org/wiki/Premier_League
Sky,ORG,https://en.wikipedia.org/wiki/Premier_League
the Premier League's,ORG,https://en.wikipedia.org/wiki/Premier_League
Premier League,ORG,https://en.wikipedia.org/wiki/Premier_League
European,NORP,https://en.wikipedia.org/wiki/Premier_League
La Liga,PERSON,https://en.wikipedia.org/wiki/Premier_League
one quarter,DATE,https://en.wikipedia.org/wiki/Premier_League
the final quarter,DATE,https://en.wikipedia.org/wiki/Premier_League
the United Kingdom,GPE,https://en.wikipedia.org/wiki/Premier_League
Saturday,DATE,https://en.wikipedia.org/wiki/Premier_League
the 1997–98 season,DATE,https://en.wikipedia.org/wiki/Premier_League
the three seasons from 2001 to 2004,DATE,https://en.wikipedia.org/wiki/Premier_League
three-year,DATE,https://en.wikipedia.org/wiki/Premier_League
2004 to 2007,DATE,https://en.wikipedia.org/wiki/Premier_League
Sky,PERSON,https://en.wikipedia.org/wiki/Premier_League
August 2006,DATE,https://en.wikipedia.org/wiki/Premier_League
Setanta Sports,ORG,https://en.wikipedia.org/wiki/Premier_League
the European Commission,ORG,https://en.wikipedia.org/wiki/Premier_League
Setanta,ORG,https://en.wikipedia.org/wiki/Premier_League
many years,DATE,https://en.wikipedia.org/wiki/Premier_League
Setanta,ORG,https://en.wikipedia.org/wiki/Premier_League
Irish,NORP,https://en.wikipedia.org/wiki/Premier_League
BBC,ORG,https://en.wikipedia.org/wiki/Premier_League
the same three seasons,DATE,https://en.wikipedia.org/wiki/Premier_League
three-year,DATE,https://en.wikipedia.org/wiki/Premier_League
period.[163] Sky,PERSON,https://en.wikipedia.org/wiki/Premier_League
BT Group,ORG,https://en.wikipedia.org/wiki/Premier_League
BT Sport,ORG,https://en.wikipedia.org/wiki/Premier_League
TNT Sports,ORG,https://en.wikipedia.org/wiki/Premier_League
matchday.[164,NORP,https://en.wikipedia.org/wiki/Premier_League
2007,DATE,https://en.wikipedia.org/wiki/Premier_League
the Premier League,ORG,https://en.wikipedia.org/wiki/Premier_League
Sky,ORG,https://en.wikipedia.org/wiki/Premier_League
the Office of Fair Trading,ORG,https://en.wikipedia.org/wiki/Premier_League
2002,DATE,https://en.wikipedia.org/wiki/Premier_League
July 1999,DATE,https://en.wikipedia.org/wiki/Premier_League
UK,GPE,https://en.wikipedia.org/wiki/Premier_League
Restrictive Practices Court,ORG,https://en.wikipedia.org/wiki/Premier_League
BBC,ORG,https://en.wikipedia.org/wiki/Premier_League
Saturday,DATE,https://en.wikipedia.org/wiki/Premier_League
Sunday,DATE,https://en.wikipedia.org/wiki/Premier_League
the period 2010 to 2013,DATE,https://en.wikipedia.org/wiki/Premier_League
22 June 2009,DATE,https://en.wikipedia.org/wiki/Premier_League
Setanta Sports,ORG,https://en.wikipedia.org/wiki/Premier_League
the Premier League,ORG,https://en.wikipedia.org/wiki/Premier_League
ESPN,ORG,https://en.wikipedia.org/wiki/Premier_League
UK,GPE,https://en.wikipedia.org/wiki/Premier_League
the 2009–10 season,DATE,https://en.wikipedia.org/wiki/Premier_League
2010,DATE,https://en.wikipedia.org/wiki/Premier_League
13 June 2012,DATE,https://en.wikipedia.org/wiki/Premier_League
the Premier League,ORG,https://en.wikipedia.org/wiki/Premier_League
BT,GPE,https://en.wikipedia.org/wiki/Premier_League
Sky,ORG,https://en.wikipedia.org/wiki/Premier_League
the 2010–11 to 2012–13,DATE,https://en.wikipedia.org/wiki/Premier_League
2015,DATE,https://en.wikipedia.org/wiki/Premier_League
Sky,PERSON,https://en.wikipedia.org/wiki/Premier_League
the Premier League,ORG,https://en.wikipedia.org/wiki/Premier_League
another three years,DATE,https://en.wikipedia.org/wiki/Premier_League
the 2019–20 season,DATE,https://en.wikipedia.org/wiki/Premier_League
February 2018,DATE,https://en.wikipedia.org/wiki/Premier_League
BT,ORG,https://en.wikipedia.org/wiki/Premier_League
Saturdays,DATE,https://en.wikipedia.org/wiki/Premier_League
Sky,PERSON,https://en.wikipedia.org/wiki/Premier_League
Saturdays,DATE,https://en.wikipedia.org/wiki/Premier_League
Monday,DATE,https://en.wikipedia.org/wiki/Premier_League
Friday,DATE,https://en.wikipedia.org/wiki/Premier_League
a later date,DATE,https://en.wikipedia.org/wiki/Premier_League
mid-week,DATE,https://en.wikipedia.org/wiki/Premier_League
Sky,PERSON,https://en.wikipedia.org/wiki/Premier_League
BT,GPE,https://en.wikipedia.org/wiki/Premier_League
Sky,ORG,https://en.wikipedia.org/wiki/Premier_League
June 2018,DATE,https://en.wikipedia.org/wiki/Premier_League
Amazon Prime Video,ORG,https://en.wikipedia.org/wiki/Premier_League
BT,ORG,https://en.wikipedia.org/wiki/Premier_League
Amazon,ORG,https://en.wikipedia.org/wiki/Premier_League
mid-week,DATE,https://en.wikipedia.org/wiki/Premier_League
December,DATE,https://en.wikipedia.org/wiki/Premier_League
Amazon,ORG,https://en.wikipedia.org/wiki/Premier_League
BT,GPE,https://en.wikipedia.org/wiki/Premier_League
COVID-19,ORG,https://en.wikipedia.org/wiki/Premier_League
the United Kingdom,GPE,https://en.wikipedia.org/wiki/Premier_League
the Premier League,ORG,https://en.wikipedia.org/wiki/Premier_League
British,NORP,https://en.wikipedia.org/wiki/Premier_League
Sky,GPE,https://en.wikipedia.org/wiki/Premier_League
BT,GPE,https://en.wikipedia.org/wiki/Premier_League
Amazon,ORG,https://en.wikipedia.org/wiki/Premier_League
Sky,ORG,https://en.wikipedia.org/wiki/Premier_League
Amazon,ORG,https://en.wikipedia.org/wiki/Premier_League
Twitch,ORG,https://en.wikipedia.org/wiki/Premier_League
BBC,ORG,https://en.wikipedia.org/wiki/Premier_League
the start of the,DATE,https://en.wikipedia.org/wiki/Premier_League
8 September,DATE,https://en.wikipedia.org/wiki/Premier_League
at least September,DATE,https://en.wikipedia.org/wiki/Premier_League
BBC,ORG,https://en.wikipedia.org/wiki/Premier_League
Amazon,ORG,https://en.wikipedia.org/wiki/Premier_League
BT Sport Box Office,ORG,https://en.wikipedia.org/wiki/Premier_League
Sky Box Office,ORG,https://en.wikipedia.org/wiki/Premier_League
PPV,ORG,https://en.wikipedia.org/wiki/Premier_League
the Football Supporters' Federation,ORG,https://en.wikipedia.org/wiki/Premier_League
Newcastle,GPE,https://en.wikipedia.org/wiki/Premier_League
Italian,NORP,https://en.wikipedia.org/wiki/Serie_A
Serie A Enilive[2,ORG,https://en.wikipedia.org/wiki/Serie_A
Italy,GPE,https://en.wikipedia.org/wiki/Serie_A
Serie A Made,ORG,https://en.wikipedia.org/wiki/Serie_A
Italy,GPE,https://en.wikipedia.org/wiki/Serie_A
Italy,GPE,https://en.wikipedia.org/wiki/Serie_A
Italian,NORP,https://en.wikipedia.org/wiki/Serie_A
the 1929–30 season,DATE,https://en.wikipedia.org/wiki/Serie_A
Italian Football Championship,ORG,https://en.wikipedia.org/wiki/Serie_A
1898,DATE,https://en.wikipedia.org/wiki/Serie_A
Serie B.,PERSON,https://en.wikipedia.org/wiki/Serie_A
Serie B.,PERSON,https://en.wikipedia.org/wiki/Serie_A
1943,DATE,https://en.wikipedia.org/wiki/Serie_A
1946 to 2010,DATE,https://en.wikipedia.org/wiki/Serie_A
the Lega Serie,ORG,https://en.wikipedia.org/wiki/Serie_A
1898,DATE,https://en.wikipedia.org/wiki/Serie_A
1929,DATE,https://en.wikipedia.org/wiki/Serie_A
the Italian Football Federation (FIGC,ORG,https://en.wikipedia.org/wiki/Serie_A
Serie,PERSON,https://en.wikipedia.org/wiki/Serie_A
the 1945–46 season,DATE,https://en.wikipedia.org/wiki/Serie_A
World War II,EVENT,https://en.wikipedia.org/wiki/Serie_A
1924,DATE,https://en.wikipedia.org/wiki/Serie_A
Italy,GPE,https://en.wikipedia.org/wiki/Serie_A
1961,DATE,https://en.wikipedia.org/wiki/Serie_A
Coppa Campioni d'Italia,PERSON,https://en.wikipedia.org/wiki/Serie_A
Serie A,ORG,https://en.wikipedia.org/wiki/Serie_A
Serie A,ORG,https://en.wikipedia.org/wiki/Serie_A
UEFA,ORG,https://en.wikipedia.org/wiki/Serie_A
European,NORP,https://en.wikipedia.org/wiki/Serie_A
the past five seasons,DATE,https://en.wikipedia.org/wiki/Serie_A
England,GPE,https://en.wikipedia.org/wiki/Serie_A
Spain,GPE,https://en.wikipedia.org/wiki/Serie_A
Juventus,ORG,https://en.wikipedia.org/wiki/Serie_A
Inter Milan,ORG,https://en.wikipedia.org/wiki/Serie_A
AC Milan,ORG,https://en.wikipedia.org/wiki/Serie_A
European,NORP,https://en.wikipedia.org/wiki/Serie_A
Juventus,ORG,https://en.wikipedia.org/wiki/Serie_A
UEFA,ORG,https://en.wikipedia.org/wiki/Serie_A
Milan,GPE,https://en.wikipedia.org/wiki/Serie_A
Inter,ORG,https://en.wikipedia.org/wiki/Serie_A
Milan,GPE,https://en.wikipedia.org/wiki/Serie_A
UEFA,ORG,https://en.wikipedia.org/wiki/Serie_A
2009–10,DATE,https://en.wikipedia.org/wiki/Serie_A
Napoli,PERSON,https://en.wikipedia.org/wiki/Serie_A
Lazio,PERSON,https://en.wikipedia.org/wiki/Serie_A
Fiorentina,PERSON,https://en.wikipedia.org/wiki/Serie_A
Italian,NORP,https://en.wikipedia.org/wiki/Serie_A
Ballon,ORG,https://en.wikipedia.org/wiki/Serie_A
Serie A,ORG,https://en.wikipedia.org/wiki/Serie_A
Italian,NORP,https://en.wikipedia.org/wiki/Serie_A
the Federazione Italiana del Football (FIF,ORG,https://en.wikipedia.org/wiki/Serie_A
Italy,GPE,https://en.wikipedia.org/wiki/Serie_A
1898,DATE,https://en.wikipedia.org/wiki/Serie_A
1898,DATE,https://en.wikipedia.org/wiki/Serie_A
Turin,GPE,https://en.wikipedia.org/wiki/Serie_A
8 May 1898,DATE,https://en.wikipedia.org/wiki/Serie_A
Italian,NORP,https://en.wikipedia.org/wiki/Serie_A
Genoa CFC,PERSON,https://en.wikipedia.org/wiki/Serie_A
Turin,GPE,https://en.wikipedia.org/wiki/Serie_A
Italian,NORP,https://en.wikipedia.org/wiki/Serie_A
Genoa,PERSON,https://en.wikipedia.org/wiki/Serie_A
the Italian Football Championship,ORG,https://en.wikipedia.org/wiki/Serie_A
AC Milan,ORG,https://en.wikipedia.org/wiki/Serie_A
1901,DATE,https://en.wikipedia.org/wiki/Serie_A
1904,DATE,https://en.wikipedia.org/wiki/Serie_A
Prima Categoria,PERSON,https://en.wikipedia.org/wiki/Serie_A
FIF,ORG,https://en.wikipedia.org/wiki/Serie_A
FIFA,ORG,https://en.wikipedia.org/wiki/Serie_A
1909,DATE,https://en.wikipedia.org/wiki/Serie_A
FIGC,ORG,https://en.wikipedia.org/wiki/Serie_A
Federazione Ginnastica Nazionale Italiana,ORG,https://en.wikipedia.org/wiki/Serie_A
FGNI,ORG,https://en.wikipedia.org/wiki/Serie_A
Italy,GPE,https://en.wikipedia.org/wiki/Serie_A
between 1895 and 1913,DATE,https://en.wikipedia.org/wiki/Serie_A
1921,DATE,https://en.wikipedia.org/wiki/Serie_A
the Confederazione Calcistica Italiana,ORG,https://en.wikipedia.org/wiki/Serie_A
Prima Divisione,ORG,https://en.wikipedia.org/wiki/Serie_A
FIGC,ORG,https://en.wikipedia.org/wiki/Serie_A
FIGC,ORG,https://en.wikipedia.org/wiki/Serie_A
the Prima Divisione,ORG,https://en.wikipedia.org/wiki/Serie_A
1922,DATE,https://en.wikipedia.org/wiki/Serie_A
1923,DATE,https://en.wikipedia.org/wiki/Serie_A
Prima Divisione,ORG,https://en.wikipedia.org/wiki/Serie_A
1921 to 1926,DATE,https://en.wikipedia.org/wiki/Serie_A
Prima Divisione,ORG,https://en.wikipedia.org/wiki/Serie_A
Lega Nord,PERSON,https://en.wikipedia.org/wiki/Serie_A
Northern League,ORG,https://en.wikipedia.org/wiki/Serie_A
Lega Sud,PERSON,https://en.wikipedia.org/wiki/Serie_A
Lega Nord,PERSON,https://en.wikipedia.org/wiki/Serie_A
the Northern League Final,ORG,https://en.wikipedia.org/wiki/Serie_A
Lega Sud,PERSON,https://en.wikipedia.org/wiki/Serie_A
Finalissima,ORG,https://en.wikipedia.org/wiki/Serie_A
The Biggest Final,ORG,https://en.wikipedia.org/wiki/Serie_A
1926,DATE,https://en.wikipedia.org/wiki/Serie_A
Fascist,ORG,https://en.wikipedia.org/wiki/Serie_A
FIGC,ORG,https://en.wikipedia.org/wiki/Serie_A
Leandro Arpinati,PERSON,https://en.wikipedia.org/wiki/Serie_A
Prima Divisione,ORG,https://en.wikipedia.org/wiki/Serie_A
Divisione Nazionale,ORG,https://en.wikipedia.org/wiki/Serie_A
Divisione Nazionale,ORG,https://en.wikipedia.org/wiki/Serie_A
Liga Nord,PERSON,https://en.wikipedia.org/wiki/Serie_A
Roman,NORP,https://en.wikipedia.org/wiki/Serie_A
1927,DATE,https://en.wikipedia.org/wiki/Serie_A
SSC Napoli,ORG,https://en.wikipedia.org/wiki/Serie_A
Neapolitan,NORP,https://en.wikipedia.org/wiki/Serie_A
Divisione Nazionale,ORG,https://en.wikipedia.org/wiki/Serie_A
Lega Nord,PERSON,https://en.wikipedia.org/wiki/Serie_A
1929,DATE,https://en.wikipedia.org/wiki/Serie_A
season,DATE,https://en.wikipedia.org/wiki/Serie_A
Serie A,ORG,https://en.wikipedia.org/wiki/Serie_A
Serie B.,PERSON,https://en.wikipedia.org/wiki/Serie_A
Serie A,ORG,https://en.wikipedia.org/wiki/Serie_A
Internazionale,GPE,https://en.wikipedia.org/wiki/Serie_A
Ambrosiana,ORG,https://en.wikipedia.org/wiki/Serie_A
World War II,EVENT,https://en.wikipedia.org/wiki/Serie_A
Divisione Nazionale,ORG,https://en.wikipedia.org/wiki/Serie_A
the single 1945–46 season,DATE,https://en.wikipedia.org/wiki/Serie_A
1946,DATE,https://en.wikipedia.org/wiki/Serie_A
today,DATE,https://en.wikipedia.org/wiki/Serie_A
Scudetto,PERSON,https://en.wikipedia.org/wiki/Serie_A
Coppa Campioni d'Italia,PERSON,https://en.wikipedia.org/wiki/Serie_A
Italian,NORP,https://en.wikipedia.org/wiki/Serie_A
1923 to 1924 season,DATE,https://en.wikipedia.org/wiki/Serie_A
Italian,NORP,https://en.wikipedia.org/wiki/Serie_A
Italian,NORP,https://en.wikipedia.org/wiki/Serie_A
the following season,DATE,https://en.wikipedia.org/wiki/Serie_A
1960–61 season,DATE,https://en.wikipedia.org/wiki/Serie_A
2004,DATE,https://en.wikipedia.org/wiki/Serie_A
the Lega Nazionale Professionisti,ORG,https://en.wikipedia.org/wiki/Serie_A
21st century,DATE,https://en.wikipedia.org/wiki/Serie_A
April 2009,DATE,https://en.wikipedia.org/wiki/Serie_A
Serie A,ORG,https://en.wikipedia.org/wiki/Serie_A
Serie B. Nineteen,ORG,https://en.wikipedia.org/wiki/Serie_A
Lecce,PERSON,https://en.wikipedia.org/wiki/Serie_A
Maurizio Beretta,PERSON,https://en.wikipedia.org/wiki/Serie_A
Italy,GPE,https://en.wikipedia.org/wiki/Serie_A
April 2016,DATE,https://en.wikipedia.org/wiki/Serie_A
Serie A,ORG,https://en.wikipedia.org/wiki/Serie_A
the International Football Association Board,ORG,https://en.wikipedia.org/wiki/Serie_A
the 2016–17 season,DATE,https://en.wikipedia.org/wiki/Serie_A
FIGC,ORG,https://en.wikipedia.org/wiki/Serie_A
Carlo Tavecchio,PERSON,https://en.wikipedia.org/wiki/Serie_A
Serie A,ORG,https://en.wikipedia.org/wiki/Serie_A
February 2024.[22,DATE,https://en.wikipedia.org/wiki/Serie_A
Format,PERSON,https://en.wikipedia.org/wiki/Serie_A
Serie A's,ORG,https://en.wikipedia.org/wiki/Serie_A
Yugoslavia,GPE,https://en.wikipedia.org/wiki/Serie_A
2004,DATE,https://en.wikipedia.org/wiki/Serie_A
the season,DATE,https://en.wikipedia.org/wiki/Serie_A
August,DATE,https://en.wikipedia.org/wiki/Serie_A
the end of the season,DATE,https://en.wikipedia.org/wiki/Serie_A
Italian,NORP,https://en.wikipedia.org/wiki/Serie_A
the first half of the season,DATE,https://en.wikipedia.org/wiki/Serie_A
the second half of the season,DATE,https://en.wikipedia.org/wiki/Serie_A
the 2021–22 season,DATE,https://en.wikipedia.org/wiki/Serie_A
Spanish,NORP,https://en.wikipedia.org/wiki/Serie_A
French,NORP,https://en.wikipedia.org/wiki/Serie_A
the 1994–95 season,DATE,https://en.wikipedia.org/wiki/Serie_A
the end of the season,DATE,https://en.wikipedia.org/wiki/Serie_A
Serie B,ORG,https://en.wikipedia.org/wiki/Serie_A
Serie,ORG,https://en.wikipedia.org/wiki/Serie_A
the next season,DATE,https://en.wikipedia.org/wiki/Serie_A
European,NORP,https://en.wikipedia.org/wiki/Serie_A
Serie A,ORG,https://en.wikipedia.org/wiki/Serie_A
UEFA,ORG,https://en.wikipedia.org/wiki/Serie_A
Serie A,ORG,https://en.wikipedia.org/wiki/Serie_A
European,NORP,https://en.wikipedia.org/wiki/Serie_A
Atalanta,GPE,https://en.wikipedia.org/wiki/Serie_A
the Europa League Final,ORG,https://en.wikipedia.org/wiki/Serie_A
Fiorentina,PERSON,https://en.wikipedia.org/wiki/Serie_A
European,NORP,https://en.wikipedia.org/wiki/Serie_A
Serie A,ORG,https://en.wikipedia.org/wiki/Serie_A
the past two seasons,DATE,https://en.wikipedia.org/wiki/Serie_A
Serie A,ORG,https://en.wikipedia.org/wiki/Serie_A
the Champions League,ORG,https://en.wikipedia.org/wiki/Serie_A
2024,DATE,https://en.wikipedia.org/wiki/Serie_A
edit]If,EVENT,https://en.wikipedia.org/wiki/Serie_A
European,NORP,https://en.wikipedia.org/wiki/Serie_A
"coin flip[28]
",ORG,https://en.wikipedia.org/wiki/Serie_A
European,NORP,https://en.wikipedia.org/wiki/Serie_A
some past years,DATE,https://en.wikipedia.org/wiki/Serie_A
the 1963–64 season,DATE,https://en.wikipedia.org/wiki/Serie_A
Bologna,PERSON,https://en.wikipedia.org/wiki/Serie_A
Inter,ORG,https://en.wikipedia.org/wiki/Serie_A
Bologna,PERSON,https://en.wikipedia.org/wiki/Serie_A
Rome,GPE,https://en.wikipedia.org/wiki/Serie_A
Playoff,PERSON,https://en.wikipedia.org/wiki/Serie_A
European,NORP,https://en.wikipedia.org/wiki/Serie_A
1929,DATE,https://en.wikipedia.org/wiki/Serie_A
Italian,NORP,https://en.wikipedia.org/wiki/Serie_A
1922,DATE,https://en.wikipedia.org/wiki/Serie_A
1929,DATE,https://en.wikipedia.org/wiki/Serie_A
Serie A,ORG,https://en.wikipedia.org/wiki/Serie_A
2025–26 season,DATE,https://en.wikipedia.org/wiki/Serie_A
the 2025–26 season,DATE,https://en.wikipedia.org/wiki/Serie_A
Serie A,ORG,https://en.wikipedia.org/wiki/Serie_A
the 1929–30 season,DATE,https://en.wikipedia.org/wiki/Serie_A
the 2025–26 season,DATE,https://en.wikipedia.org/wiki/Serie_A
Serie A,ORG,https://en.wikipedia.org/wiki/Serie_A
The year,DATE,https://en.wikipedia.org/wiki/Serie_A
the most recent year,DATE,https://en.wikipedia.org/wiki/Serie_A
Inter Milan,ORG,https://en.wikipedia.org/wiki/Serie_A
Serie A,ORG,https://en.wikipedia.org/wiki/Serie_A
every season,DATE,https://en.wikipedia.org/wiki/Serie_A
Inter Milan,ORG,https://en.wikipedia.org/wiki/Serie_A
2026,DATE,https://en.wikipedia.org/wiki/Serie_A
Juventus,ORG,https://en.wikipedia.org/wiki/Serie_A
2026,DATE,https://en.wikipedia.org/wiki/Serie_A
Roma,PERSON,https://en.wikipedia.org/wiki/Serie_A
2026,DATE,https://en.wikipedia.org/wiki/Serie_A
AC Milan,ORG,https://en.wikipedia.org/wiki/Serie_A
2026,DATE,https://en.wikipedia.org/wiki/Serie_A
Fiorentina,PERSON,https://en.wikipedia.org/wiki/Serie_A
2026,DATE,https://en.wikipedia.org/wiki/Serie_A
Lazio,PERSON,https://en.wikipedia.org/wiki/Serie_A
2026,DATE,https://en.wikipedia.org/wiki/Serie_A
2026,DATE,https://en.wikipedia.org/wiki/Serie_A
Napoli,ORG,https://en.wikipedia.org/wiki/Serie_A
2026,DATE,https://en.wikipedia.org/wiki/Serie_A
Bologna,PERSON,https://en.wikipedia.org/wiki/Serie_A
2026,DATE,https://en.wikipedia.org/wiki/Serie_A
Sampdoria,PERSON,https://en.wikipedia.org/wiki/Serie_A
Atalanta,PERSON,https://en.wikipedia.org/wiki/Serie_A
2026,DATE,https://en.wikipedia.org/wiki/Serie_A
Genoa,PERSON,https://en.wikipedia.org/wiki/Serie_A
2026,DATE,https://en.wikipedia.org/wiki/Serie_A
2026,DATE,https://en.wikipedia.org/wiki/Serie_A
Cagliari,ORG,https://en.wikipedia.org/wiki/Serie_A
2026,DATE,https://en.wikipedia.org/wiki/Serie_A
Hellas Verona,PERSON,https://en.wikipedia.org/wiki/Serie_A
2026,DATE,https://en.wikipedia.org/wiki/Serie_A
Vicenza,PERSON,https://en.wikipedia.org/wiki/Serie_A
2001,DATE,https://en.wikipedia.org/wiki/Serie_A
Bari,PERSON,https://en.wikipedia.org/wiki/Serie_A
2011,DATE,https://en.wikipedia.org/wiki/Serie_A
2017,DATE,https://en.wikipedia.org/wiki/Serie_A
Parma,PERSON,https://en.wikipedia.org/wiki/Serie_A
2026,DATE,https://en.wikipedia.org/wiki/Serie_A
Triestina,PERSON,https://en.wikipedia.org/wiki/Serie_A
1959,DATE,https://en.wikipedia.org/wiki/Serie_A
Brescia,PERSON,https://en.wikipedia.org/wiki/Serie_A
2020,DATE,https://en.wikipedia.org/wiki/Serie_A
Lecce,PERSON,https://en.wikipedia.org/wiki/Serie_A
2026,DATE,https://en.wikipedia.org/wiki/Serie_A
SPAL,ORG,https://en.wikipedia.org/wiki/Serie_A
2020,DATE,https://en.wikipedia.org/wiki/Serie_A
Livorno,PERSON,https://en.wikipedia.org/wiki/Serie_A
2014,DATE,https://en.wikipedia.org/wiki/Serie_A
2014,DATE,https://en.wikipedia.org/wiki/Serie_A
ChievoVerona,ORG,https://en.wikipedia.org/wiki/Serie_A
2019,DATE,https://en.wikipedia.org/wiki/Serie_A
Empoli,PERSON,https://en.wikipedia.org/wiki/Serie_A
2025,DATE,https://en.wikipedia.org/wiki/Serie_A
1996,DATE,https://en.wikipedia.org/wiki/Serie_A
Ascoli,GPE,https://en.wikipedia.org/wiki/Serie_A
2007,DATE,https://en.wikipedia.org/wiki/Serie_A
Como,ORG,https://en.wikipedia.org/wiki/Serie_A
2026,DATE,https://en.wikipedia.org/wiki/Serie_A
Venezia,ORG,https://en.wikipedia.org/wiki/Serie_A
2025,DATE,https://en.wikipedia.org/wiki/Serie_A
Alessandria,PERSON,https://en.wikipedia.org/wiki/Serie_A
1960,DATE,https://en.wikipedia.org/wiki/Serie_A
Modena,PERSON,https://en.wikipedia.org/wiki/Serie_A
2004,DATE,https://en.wikipedia.org/wiki/Serie_A
Perugia,ORG,https://en.wikipedia.org/wiki/Serie_A
2004,DATE,https://en.wikipedia.org/wiki/Serie_A
Novara,GPE,https://en.wikipedia.org/wiki/Serie_A
2012,DATE,https://en.wikipedia.org/wiki/Serie_A
Cesena,ORG,https://en.wikipedia.org/wiki/Serie_A
2015,DATE,https://en.wikipedia.org/wiki/Serie_A
Pro Patria,PERSON,https://en.wikipedia.org/wiki/Serie_A
1956,DATE,https://en.wikipedia.org/wiki/Serie_A
Sassuolo,PERSON,https://en.wikipedia.org/wiki/Serie_A
2026,DATE,https://en.wikipedia.org/wiki/Serie_A
Foggia,PERSON,https://en.wikipedia.org/wiki/Serie_A
1995,DATE,https://en.wikipedia.org/wiki/Serie_A
Avellino,PERSON,https://en.wikipedia.org/wiki/Serie_A
1988,DATE,https://en.wikipedia.org/wiki/Serie_A
Reggina,PERSON,https://en.wikipedia.org/wiki/Serie_A
2009,DATE,https://en.wikipedia.org/wiki/Serie_A
Siena,ORG,https://en.wikipedia.org/wiki/Serie_A
2013,DATE,https://en.wikipedia.org/wiki/Serie_A
Cremonese,NORP,https://en.wikipedia.org/wiki/Serie_A
2026,DATE,https://en.wikipedia.org/wiki/Serie_A
Sampierdarenese,NORP,https://en.wikipedia.org/wiki/Serie_A
1943,DATE,https://en.wikipedia.org/wiki/Serie_A
Lucchese,NORP,https://en.wikipedia.org/wiki/Serie_A
1952,DATE,https://en.wikipedia.org/wiki/Serie_A
Piacenza,PERSON,https://en.wikipedia.org/wiki/Serie_A
2003,DATE,https://en.wikipedia.org/wiki/Serie_A
Pisa,PERSON,https://en.wikipedia.org/wiki/Serie_A
2026,DATE,https://en.wikipedia.org/wiki/Serie_A
Mantova,PERSON,https://en.wikipedia.org/wiki/Serie_A
1972,DATE,https://en.wikipedia.org/wiki/Serie_A
Varese,PERSON,https://en.wikipedia.org/wiki/Serie_A
1975,DATE,https://en.wikipedia.org/wiki/Serie_A
Catanzaro,PERSON,https://en.wikipedia.org/wiki/Serie_A
1983,DATE,https://en.wikipedia.org/wiki/Serie_A
